student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
7935,15,female,private,no formal,1.8,64.9,yes,>60 min,no,textbook,34.3,34.3,33.6,34.1,f
7936,15,other,public,no formal,7.5,73.6,yes,<15 min,no,notes,88.2,91.5,89.7,89.8,a
7937,16,male,private,no formal,4.9,68.8,no,30-60 min,yes,coaching,60.6,63.9,63.4,62.6,d
7938,17,other,public,diploma,0.9,84.7,yes,15-30 min,yes,online videos,41.0,34.8,38.9,38.2,f
7939,16,male,public,graduate,4.2,86.2,yes,15-30 min,yes,notes,66.5,71.3,67.0,68.3,c
7940,16,female,private,phd,3.9,80.4,yes,30-60 min,no,mixed,56.4,59.5,61.3,59.1,d
7941,16,male,public,high school,0.5,100.0,yes,>60 min,no,textbook,41.3,30.1,37.8,36.4,f
7942,17,female,private,no formal,5.0,83.0,yes,<15 min,yes,mixed,78.8,71.2,72.1,74.0,c
7943,19,male,private,diploma,6.3,93.1,yes,30-60 min,yes,mixed,92.5,82.8,80.8,85.4,a
7944,15,female,public,no formal,3.3,62.3,yes,30-60 min,yes,notes,46.6,35.9,47.1,43.2,f
7945,16,female,public,no formal,3.6,64.9,yes,30-60 min,yes,mixed,57.1,55.2,42.7,51.7,e
7946,15,other,private,diploma,3.1,100.0,no,<15 min,yes,group study,59.4,60.6,64.5,61.5,d
7947,17,female,public,post graduate,5.1,55.5,yes,30-60 min,yes,notes,59.8,63.0,62.4,61.7,d
7948,17,male,private,post graduate,3.7,86.1,yes,<15 min,no,online videos,61.5,61.8,63.6,62.3,d
7949,19,female,public,no formal,3.8,93.5,yes,<15 min,no,notes,67.9,69.3,66.4,67.9,c
7950,15,other,private,no formal,2.5,91.9,yes,15-30 min,no,textbook,45.1,44.8,54.0,48.0,e
7951,19,female,public,diploma,8.0,52.0,yes,<15 min,yes,mixed,85.5,95.2,87.8,89.5,a
7952,14,female,public,diploma,3.7,69.9,yes,15-30 min,yes,coaching,57.4,57.7,61.9,59.0,d
7953,17,female,public,graduate,5.8,84.0,yes,15-30 min,no,mixed,76.3,83.9,80.4,80.2,b
7954,14,female,public,diploma,4.8,85.7,yes,15-30 min,no,notes,72.2,74.3,74.7,73.7,c
7955,18,male,public,no formal,0.5,74.9,no,30-60 min,no,online videos,31.0,23.7,33.5,29.4,f
7956,17,female,private,high school,3.5,65.0,no,<15 min,no,notes,57.2,49.0,50.4,52.2,e
7957,17,male,public,post graduate,1.8,71.1,yes,<15 min,yes,mixed,44.8,38.6,38.4,40.6,f
7958,18,male,public,diploma,6.4,66.1,yes,15-30 min,yes,notes,80.5,79.9,81.8,80.7,b
7959,15,male,public,post graduate,1.5,57.1,yes,15-30 min,yes,mixed,35.7,41.0,33.6,36.8,f
7960,14,male,private,diploma,5.3,70.7,yes,15-30 min,yes,textbook,71.0,70.4,72.3,71.2,c
7961,18,male,private,graduate,6.4,100.0,yes,<15 min,yes,online videos,91.9,93.8,91.6,92.4,a
7962,16,other,public,high school,4.9,71.0,yes,>60 min,yes,group study,59.5,67.4,68.0,65.0,c
7963,15,female,private,graduate,4.3,53.2,no,30-60 min,no,online videos,62.4,52.5,54.9,56.6,d
7964,16,other,private,post graduate,3.4,69.8,yes,<15 min,no,group study,52.3,56.4,57.6,55.4,d
7965,17,male,public,no formal,4.0,99.9,yes,15-30 min,no,coaching,74.0,73.7,69.5,72.4,c
7966,14,male,private,high school,1.4,52.1,yes,15-30 min,no,textbook,29.4,26.9,30.3,28.9,f
7967,15,other,public,diploma,4.6,75.0,yes,<15 min,no,textbook,67.0,64.7,61.9,64.5,d
7968,14,female,private,graduate,6.5,85.6,yes,>60 min,yes,textbook,91.1,82.1,89.1,87.4,a
7969,16,male,private,graduate,2.4,58.6,yes,30-60 min,yes,textbook,40.5,52.8,35.3,42.9,f
7970,18,female,private,graduate,4.3,77.7,yes,30-60 min,yes,notes,65.6,67.3,62.1,65.0,c
7971,19,female,public,graduate,4.0,61.8,no,30-60 min,no,online videos,50.0,64.8,60.3,58.4,d
7972,17,other,public,diploma,4.9,57.3,yes,15-30 min,no,group study,56.9,63.4,59.2,59.8,d
7973,15,male,private,graduate,3.1,84.0,no,15-30 min,yes,group study,50.4,57.3,57.5,55.1,d
7974,19,female,private,no formal,1.0,100.0,yes,<15 min,no,mixed,46.1,42.4,36.2,41.6,f
7975,16,other,private,high school,1.8,69.4,no,15-30 min,yes,online videos,34.2,41.2,36.6,37.3,f
7976,15,other,private,diploma,0.5,83.4,yes,30-60 min,yes,online videos,32.1,29.2,31.2,30.8,f
7977,19,other,private,graduate,5.9,82.0,yes,30-60 min,yes,coaching,87.7,78.4,85.4,83.8,b
7978,18,male,private,post graduate,5.1,77.5,yes,30-60 min,yes,online videos,70.5,77.9,69.6,72.7,c
7979,17,other,public,graduate,4.2,65.1,yes,<15 min,no,online videos,65.8,51.4,54.8,57.3,d
7980,17,other,public,diploma,2.7,60.4,no,<15 min,yes,online videos,41.5,41.3,48.0,43.6,f
7981,15,other,public,high school,3.9,63.5,yes,15-30 min,no,textbook,59.7,57.4,50.4,55.8,d
7982,15,other,private,diploma,4.2,72.4,yes,15-30 min,no,coaching,60.8,57.8,63.7,60.8,d
7983,17,other,public,no formal,3.1,69.0,yes,15-30 min,no,online videos,43.9,50.0,45.4,46.4,e
7984,15,male,public,graduate,3.2,58.5,yes,<15 min,no,coaching,44.7,45.3,45.2,45.1,e
7985,16,male,public,no formal,7.1,72.0,yes,<15 min,no,textbook,84.5,76.6,78.8,80.0,b
7986,18,other,private,no formal,1.5,65.8,yes,30-60 min,no,online videos,43.8,32.5,26.6,34.3,f
7987,18,male,public,graduate,6.4,83.0,yes,15-30 min,no,coaching,87.4,88.6,83.5,86.5,a
7988,16,male,public,no formal,0.8,69.4,yes,<15 min,yes,group study,32.7,26.7,31.4,30.3,f
7989,18,female,public,graduate,7.7,87.2,yes,30-60 min,no,coaching,94.1,92.9,100.0,95.7,a
7990,18,other,public,graduate,0.5,78.3,yes,15-30 min,yes,coaching,40.1,37.3,29.8,35.7,f
7991,17,male,public,post graduate,5.3,67.8,yes,15-30 min,yes,online videos,76.7,77.4,74.2,76.1,b
7992,15,other,public,no formal,2.8,72.6,yes,<15 min,no,textbook,41.7,49.3,43.7,44.9,f
7993,15,male,public,no formal,3.9,73.1,yes,>60 min,no,mixed,53.8,53.0,49.7,52.2,e
7994,16,male,private,graduate,4.0,77.4,no,30-60 min,yes,group study,61.4,62.8,62.1,62.1,d
7995,14,female,private,high school,5.6,80.2,no,<15 min,no,mixed,66.4,76.7,75.1,72.7,c
7996,15,male,public,post graduate,0.5,68.5,yes,>60 min,yes,mixed,28.5,29.6,31.7,29.9,f
7997,15,other,private,high school,4.2,71.6,yes,15-30 min,yes,notes,56.9,56.6,59.6,57.7,d
7998,16,other,private,graduate,4.7,76.6,yes,15-30 min,yes,group study,70.6,70.5,65.6,68.9,c
7999,19,other,private,no formal,2.8,50.0,yes,<15 min,yes,group study,40.5,39.6,43.3,41.1,f
8000,14,male,public,diploma,4.0,83.0,yes,15-30 min,no,group study,68.9,67.5,61.9,66.1,c
8001,17,female,public,post graduate,2.8,61.3,yes,>60 min,yes,textbook,41.9,40.0,49.6,43.8,f
8002,17,male,private,graduate,5.5,70.8,no,15-30 min,yes,mixed,72.8,68.6,73.3,71.6,c
8003,14,male,public,graduate,5.0,65.2,yes,30-60 min,yes,notes,68.3,74.1,68.6,70.3,c
8004,19,female,public,high school,4.7,85.8,yes,>60 min,no,notes,67.8,68.4,67.8,68.0,c
8005,17,other,public,phd,5.7,89.8,yes,15-30 min,yes,textbook,81.3,86.4,79.6,82.4,b
8006,16,male,private,graduate,7.0,73.4,yes,<15 min,no,notes,89.9,82.4,88.0,86.8,a
8007,18,male,public,no formal,2.1,73.6,yes,15-30 min,yes,group study,47.1,47.3,44.7,46.4,e
8008,15,other,public,no formal,8.0,74.4,yes,<15 min,no,textbook,93.3,94.8,91.0,93.0,a
8009,17,female,private,no formal,5.1,74.8,yes,>60 min,no,group study,67.9,68.4,73.1,69.8,c
8010,14,other,private,no formal,3.2,89.4,yes,>60 min,yes,online videos,54.1,57.2,54.1,55.1,d
8011,18,other,public,post graduate,8.0,100.0,yes,15-30 min,no,online videos,100.0,100.0,100.0,100.0,a
8012,16,female,public,diploma,3.4,72.5,yes,<15 min,yes,mixed,64.9,65.3,61.3,63.8,d
8013,17,male,private,high school,1.6,83.2,no,30-60 min,yes,mixed,44.6,45.6,43.5,44.6,f
8014,15,other,public,diploma,3.2,62.8,yes,30-60 min,yes,online videos,49.1,58.4,60.4,56.0,d
8015,17,male,private,diploma,3.0,64.1,yes,30-60 min,no,online videos,48.3,45.7,52.6,48.9,e
8016,18,male,private,high school,6.6,60.3,yes,<15 min,yes,group study,75.1,77.2,81.5,77.9,b
8017,16,other,public,no formal,4.0,94.3,yes,<15 min,yes,coaching,72.5,70.3,65.4,69.4,c
8018,17,female,public,no formal,4.5,85.1,no,30-60 min,no,textbook,62.5,71.4,61.1,65.0,c
8019,16,male,public,graduate,4.4,69.5,yes,15-30 min,no,textbook,65.6,55.6,59.6,60.3,d
8020,18,female,private,diploma,6.8,78.1,yes,<15 min,yes,online videos,94.2,86.2,87.4,89.3,a
8021,16,other,public,post graduate,3.6,86.0,yes,15-30 min,no,online videos,63.2,64.6,70.0,65.9,c
8022,18,male,public,diploma,3.8,92.2,yes,15-30 min,no,coaching,61.1,62.0,64.2,62.4,d
8023,18,male,public,diploma,2.8,80.9,no,15-30 min,no,mixed,50.2,54.9,53.0,52.7,e
8024,16,male,public,phd,3.3,76.3,yes,15-30 min,no,notes,58.7,62.5,61.9,61.0,d
8025,15,female,private,diploma,5.4,94.0,yes,30-60 min,yes,online videos,77.2,82.5,84.1,81.3,b
8026,16,other,public,diploma,5.8,59.1,yes,15-30 min,no,online videos,70.8,78.1,75.5,74.8,c
8027,18,other,private,diploma,7.9,50.0,no,30-60 min,no,group study,78.1,88.2,78.2,81.5,b
8028,15,other,public,graduate,4.0,93.1,no,30-60 min,no,notes,65.5,69.2,66.7,67.1,c
8029,17,male,public,diploma,3.7,68.5,yes,>60 min,yes,coaching,58.7,53.4,59.3,57.1,d
8030,18,male,private,graduate,5.1,94.3,yes,30-60 min,no,coaching,79.6,81.4,81.1,80.7,b
8031,16,male,private,diploma,3.2,100.0,yes,<15 min,no,notes,63.0,66.4,61.3,63.6,d
8032,17,male,private,diploma,2.9,100.0,yes,15-30 min,yes,coaching,64.9,61.6,59.3,61.9,d
8033,15,male,public,post graduate,5.0,50.0,yes,30-60 min,yes,notes,64.7,65.8,57.4,62.6,d
8034,14,female,public,diploma,3.4,86.5,yes,<15 min,yes,notes,58.6,51.1,56.4,55.4,d
8035,18,male,private,high school,3.6,67.7,yes,30-60 min,no,textbook,51.7,51.0,54.2,52.3,e
8036,14,other,private,graduate,5.6,65.6,yes,15-30 min,yes,mixed,72.3,77.3,64.0,71.2,c
8037,15,other,private,phd,4.9,80.4,yes,<15 min,yes,online videos,69.9,70.6,75.8,72.1,c
8038,18,female,private,graduate,8.0,66.0,yes,15-30 min,no,online videos,98.3,94.3,92.0,94.9,a
8039,16,male,public,high school,6.3,85.8,yes,<15 min,yes,mixed,84.0,89.7,88.1,87.3,a
8040,19,other,private,phd,2.6,94.0,yes,30-60 min,no,notes,57.1,55.0,60.9,57.7,d
8041,19,other,private,high school,3.4,72.1,yes,15-30 min,no,mixed,57.9,51.1,53.7,54.2,e
8042,15,male,public,phd,1.3,80.2,yes,15-30 min,yes,textbook,41.1,37.7,39.8,39.5,f
8043,14,other,public,high school,2.1,68.4,yes,<15 min,no,online videos,42.6,40.4,38.7,40.6,f
8044,17,other,private,phd,7.0,81.7,yes,15-30 min,no,coaching,92.8,93.1,90.7,92.2,a
8045,16,female,public,no formal,3.7,95.4,yes,30-60 min,no,notes,51.3,61.9,61.7,58.3,d
8046,14,male,private,graduate,1.3,80.9,yes,30-60 min,no,coaching,41.3,49.8,38.9,43.3,f
8047,17,female,private,graduate,0.5,73.3,yes,15-30 min,no,online videos,27.7,30.9,29.4,29.3,f
8048,14,female,private,graduate,1.1,93.9,yes,<15 min,no,online videos,43.4,41.4,50.5,45.1,e
8049,18,female,private,post graduate,2.5,69.1,yes,15-30 min,yes,textbook,42.5,53.3,46.2,47.3,e
8050,15,other,public,diploma,4.3,69.5,yes,30-60 min,no,mixed,57.8,58.3,58.4,58.2,d
8051,15,other,public,no formal,3.4,65.4,yes,15-30 min,yes,textbook,44.8,46.3,47.7,46.3,e
8052,15,male,private,diploma,5.8,52.4,yes,30-60 min,no,group study,64.8,62.1,75.3,67.4,c
8053,19,female,public,graduate,2.2,62.6,yes,15-30 min,yes,notes,41.2,38.6,39.9,39.9,f
8054,17,other,public,graduate,6.9,75.8,no,15-30 min,no,group study,86.0,76.0,82.3,81.4,b
8055,18,male,private,high school,4.0,78.3,yes,>60 min,yes,mixed,61.0,58.0,50.8,56.6,d
8056,16,female,public,high school,5.3,61.1,yes,>60 min,yes,textbook,64.4,57.5,65.9,62.6,d
8057,16,other,public,diploma,3.1,67.7,yes,<15 min,no,coaching,56.6,48.3,57.5,54.1,e
8058,15,female,public,graduate,6.5,50.0,no,<15 min,yes,notes,68.6,72.6,74.3,71.8,c
8059,16,male,private,post graduate,1.4,100.0,yes,15-30 min,yes,coaching,52.0,53.0,51.1,52.0,e
8060,17,male,public,no formal,1.6,96.1,yes,15-30 min,no,textbook,35.3,38.4,42.0,38.6,f
8061,17,female,public,phd,2.2,64.7,yes,<15 min,no,notes,40.9,34.9,41.2,39.0,f
8062,15,female,private,phd,6.8,77.0,yes,>60 min,yes,textbook,79.6,86.7,88.7,85.0,a
8063,19,female,public,no formal,3.7,62.3,yes,30-60 min,no,online videos,55.1,54.8,48.2,52.7,e
8064,15,female,public,diploma,2.2,89.8,yes,30-60 min,yes,mixed,57.8,53.5,46.5,52.6,e
8065,19,male,private,graduate,3.8,84.3,yes,30-60 min,no,textbook,60.7,64.1,62.9,62.6,d
8066,14,male,public,diploma,4.6,56.1,no,<15 min,no,group study,55.5,62.6,58.6,58.9,d
8067,16,female,public,graduate,1.9,61.0,yes,15-30 min,yes,coaching,39.6,40.2,35.0,38.3,f
8068,16,male,private,diploma,4.6,74.0,yes,15-30 min,no,notes,62.1,65.9,66.7,64.9,d
8069,16,other,public,high school,4.0,94.9,yes,>60 min,no,coaching,66.6,63.0,71.1,66.9,c
8070,17,male,private,no formal,3.2,69.5,yes,<15 min,yes,notes,43.6,47.0,52.7,47.8,e
8071,16,other,private,high school,1.5,93.8,yes,15-30 min,yes,mixed,49.1,44.2,47.8,47.0,e
8072,16,female,public,graduate,6.2,79.5,no,30-60 min,yes,mixed,74.7,80.1,80.0,78.3,b
8073,17,female,private,high school,3.2,63.0,yes,15-30 min,yes,coaching,40.0,52.9,57.6,50.2,e
8074,17,other,public,post graduate,0.5,69.0,yes,15-30 min,no,group study,24.8,22.9,32.5,26.7,f
8075,18,female,public,diploma,5.0,84.1,yes,<15 min,yes,textbook,71.4,68.3,77.0,72.2,c
8076,15,other,private,diploma,5.1,87.1,yes,<15 min,no,notes,76.8,78.9,75.3,77.0,b
8077,17,female,public,post graduate,6.3,88.4,no,30-60 min,no,coaching,90.2,86.1,89.2,88.5,a
8078,17,female,private,high school,5.2,78.1,yes,30-60 min,yes,coaching,77.5,72.7,71.4,73.9,c
8079,16,other,public,high school,4.6,81.4,yes,15-30 min,no,mixed,65.2,60.8,71.2,65.7,c
8080,16,female,public,phd,3.2,100.0,yes,>60 min,no,textbook,64.8,61.3,62.4,62.8,d
8081,16,female,private,diploma,3.2,100.0,no,15-30 min,yes,group study,66.4,60.3,60.1,62.3,d
8082,15,other,public,high school,5.7,75.7,no,30-60 min,yes,mixed,77.3,73.4,79.8,76.8,b
8083,15,other,private,high school,3.9,50.0,yes,30-60 min,no,group study,37.6,47.4,47.4,44.1,f
8084,14,female,private,post graduate,1.1,76.9,no,15-30 min,yes,textbook,31.9,30.9,32.5,31.8,f
8085,17,female,private,graduate,3.5,76.7,yes,30-60 min,no,online videos,56.5,56.8,67.4,60.2,d
8086,17,male,public,no formal,4.1,56.8,yes,15-30 min,no,group study,59.8,57.9,52.8,56.8,d
8087,19,female,private,post graduate,0.5,76.8,yes,15-30 min,yes,textbook,34.4,29.4,32.6,32.1,f
8088,17,female,private,diploma,5.9,60.0,yes,<15 min,no,mixed,71.6,69.9,75.5,72.3,c
8089,14,other,private,phd,4.3,80.4,yes,30-60 min,no,online videos,65.3,72.2,69.3,68.9,c
8090,18,female,private,high school,1.3,83.6,yes,30-60 min,yes,textbook,35.4,30.4,35.1,33.6,f
8091,18,other,private,diploma,3.6,82.6,yes,>60 min,no,online videos,55.1,58.8,49.5,54.5,e
8092,16,male,private,high school,4.0,89.2,yes,<15 min,yes,mixed,69.3,63.3,72.9,68.5,c
8093,17,female,private,diploma,6.3,81.8,no,<15 min,no,textbook,84.0,84.9,80.5,83.1,b
8094,19,other,private,high school,6.3,86.4,no,15-30 min,no,online videos,77.7,80.1,89.9,82.6,b
8095,17,male,public,high school,6.6,93.6,yes,15-30 min,no,mixed,81.9,84.9,94.4,87.1,a
8096,19,male,public,high school,5.1,68.6,yes,<15 min,no,group study,64.9,63.5,75.8,68.1,c
8097,14,female,private,high school,2.8,72.9,yes,<15 min,no,coaching,46.9,55.6,51.1,51.2,e
8098,15,other,private,phd,2.3,69.9,yes,30-60 min,no,coaching,47.7,48.1,45.4,47.1,e
8099,16,female,private,no formal,2.7,64.3,yes,30-60 min,no,group study,48.4,48.3,36.8,44.5,f
8100,17,female,private,diploma,4.1,70.7,yes,>60 min,yes,group study,55.7,58.3,57.5,57.2,d
8101,18,other,private,graduate,4.2,87.0,yes,15-30 min,yes,coaching,73.1,71.2,71.0,71.8,c
8102,19,male,public,graduate,6.5,85.5,yes,15-30 min,no,online videos,90.9,82.2,87.8,87.0,a
8103,16,other,public,graduate,3.7,50.6,yes,<15 min,no,group study,43.5,50.4,48.0,47.3,e
8104,14,male,public,graduate,0.5,99.7,yes,<15 min,yes,notes,38.0,40.9,37.0,38.6,f
8105,18,female,public,phd,1.7,87.2,yes,<15 min,no,coaching,44.5,55.2,47.2,49.0,e
8106,17,female,private,graduate,2.1,78.3,yes,<15 min,no,coaching,51.0,50.4,46.6,49.3,e
8107,15,other,private,post graduate,2.1,55.1,yes,<15 min,no,textbook,36.8,34.4,43.0,38.1,f
8108,16,other,public,diploma,0.5,57.9,yes,15-30 min,no,textbook,22.7,20.5,23.9,22.4,f
8109,18,other,public,graduate,7.7,96.6,yes,15-30 min,no,group study,100.0,96.6,98.4,98.3,a
8110,18,female,public,diploma,0.5,89.5,yes,15-30 min,no,group study,36.5,34.9,39.3,36.9,f
8111,16,male,public,high school,3.0,91.3,yes,<15 min,yes,coaching,56.1,61.0,58.8,58.6,d
8112,16,male,public,high school,5.7,73.1,yes,15-30 min,yes,mixed,73.0,79.1,79.1,77.1,b
8113,19,other,public,diploma,5.5,93.8,yes,15-30 min,no,notes,76.9,80.6,78.4,78.6,b
8114,17,other,public,high school,1.1,55.3,yes,30-60 min,yes,notes,22.7,22.5,30.1,25.1,f
8115,16,other,private,diploma,6.9,57.2,yes,>60 min,yes,group study,77.7,76.1,84.8,79.5,b
8116,15,male,public,high school,6.6,89.5,yes,30-60 min,yes,group study,88.3,89.5,91.0,89.6,a
8117,17,female,private,diploma,3.9,61.8,yes,30-60 min,yes,textbook,48.7,59.3,54.3,54.1,e
8118,15,female,private,post graduate,4.3,74.4,yes,15-30 min,yes,mixed,69.3,65.6,61.0,65.3,c
8119,15,other,public,diploma,2.3,50.0,no,15-30 min,yes,coaching,30.7,40.5,48.5,39.9,f
8120,17,female,private,high school,4.8,50.0,no,15-30 min,yes,mixed,56.5,53.9,51.1,53.8,e
8121,15,other,private,high school,4.8,60.3,yes,>60 min,yes,group study,64.0,57.8,57.6,59.8,d
8122,17,female,public,post graduate,3.2,69.5,yes,30-60 min,no,mixed,58.5,54.1,60.8,57.8,d
8123,14,male,public,phd,5.7,61.7,yes,<15 min,no,mixed,76.5,75.0,77.9,76.5,b
8124,17,male,private,post graduate,5.0,83.9,no,>60 min,no,mixed,63.9,72.1,72.9,69.6,c
8125,15,male,public,high school,8.0,89.6,yes,15-30 min,no,notes,98.0,98.9,94.9,97.3,a
8126,14,female,public,diploma,2.3,83.8,yes,<15 min,yes,group study,58.5,53.2,51.0,54.2,e
8127,15,male,public,phd,7.2,58.3,yes,30-60 min,no,coaching,91.1,83.5,85.1,86.6,a
8128,19,male,public,high school,2.4,82.6,yes,15-30 min,no,coaching,48.6,57.7,50.9,52.4,e
8129,18,female,private,no formal,5.4,57.3,yes,<15 min,no,textbook,68.6,68.3,58.1,65.0,c
8130,15,other,private,high school,0.5,100.0,yes,15-30 min,no,online videos,37.2,39.5,39.4,38.7,f
8131,18,other,private,phd,3.1,75.7,no,15-30 min,no,group study,55.6,54.6,53.7,54.6,e
8132,17,male,public,diploma,5.3,62.7,yes,<15 min,yes,online videos,65.8,71.3,73.1,70.1,c
8133,19,male,private,phd,4.8,75.8,yes,<15 min,no,coaching,64.3,71.7,81.2,72.4,c
8134,16,male,private,no formal,0.5,77.4,yes,<15 min,yes,group study,26.4,34.9,24.5,28.6,f
8135,17,other,private,graduate,3.4,85.2,yes,30-60 min,yes,notes,60.3,62.1,58.3,60.2,d
8136,14,female,public,no formal,7.5,50.0,no,<15 min,yes,online videos,76.6,78.5,82.1,79.1,b
8137,16,male,public,high school,6.5,65.0,yes,<15 min,no,mixed,76.5,78.9,86.4,80.6,b
8138,19,other,private,graduate,6.3,81.9,yes,<15 min,no,coaching,78.6,88.5,85.4,84.2,b
8139,17,female,public,diploma,8.0,86.2,yes,15-30 min,no,textbook,94.5,100.0,100.0,98.2,a
8140,15,other,private,graduate,0.5,100.0,yes,30-60 min,no,coaching,33.4,37.6,39.5,36.8,f
8141,15,male,private,phd,3.4,94.8,yes,<15 min,no,group study,61.4,62.0,70.8,64.7,d
8142,17,female,public,no formal,4.3,65.1,yes,>60 min,no,textbook,44.9,57.1,49.9,50.6,e
8143,17,female,private,high school,2.7,100.0,no,30-60 min,no,group study,51.3,54.3,43.7,49.8,e
8144,16,other,public,graduate,4.5,83.4,yes,15-30 min,no,coaching,70.4,68.8,69.5,69.6,c
8145,19,other,private,post graduate,7.1,94.7,yes,30-60 min,yes,coaching,99.6,100.0,96.6,98.7,a
8146,14,female,private,post graduate,4.5,81.7,yes,<15 min,yes,notes,75.1,73.3,67.7,72.0,c
8147,16,male,private,diploma,0.5,95.7,no,<15 min,no,coaching,33.3,37.3,34.3,35.0,f
8148,19,female,private,graduate,5.7,90.6,no,30-60 min,yes,mixed,76.6,79.6,81.2,79.1,b
8149,16,other,private,high school,4.2,83.0,yes,30-60 min,yes,coaching,61.9,69.4,64.2,65.2,c
8150,15,female,private,no formal,0.5,68.7,yes,<15 min,yes,group study,28.7,32.1,32.0,30.9,f
8151,17,other,private,graduate,2.9,68.6,yes,<15 min,yes,mixed,52.9,49.4,55.2,52.5,e
8152,18,female,public,post graduate,0.5,61.3,no,30-60 min,no,group study,22.0,20.5,25.5,22.7,f
8153,14,female,public,diploma,3.6,73.9,yes,15-30 min,no,online videos,64.4,58.7,60.6,61.2,d
8154,19,female,private,diploma,3.2,90.9,yes,<15 min,yes,textbook,59.8,59.5,55.8,58.4,d
8155,18,other,public,diploma,1.0,83.4,yes,<15 min,no,notes,35.5,33.5,37.3,35.4,f
8156,15,other,private,diploma,4.8,63.8,yes,15-30 min,no,online videos,63.5,63.4,64.9,63.9,d
8157,17,female,public,post graduate,1.9,88.9,yes,<15 min,no,textbook,47.7,45.8,46.9,46.8,e
8158,16,female,public,diploma,7.1,58.1,no,<15 min,yes,notes,78.9,79.6,80.8,79.8,b
8159,16,female,public,no formal,4.6,79.8,yes,15-30 min,no,textbook,51.3,67.2,69.0,62.5,d
8160,18,male,private,post graduate,3.7,95.1,no,15-30 min,no,coaching,68.0,69.4,66.9,68.1,c
8161,19,other,private,graduate,7.0,58.1,yes,30-60 min,yes,textbook,84.0,91.9,83.3,86.4,a
8162,15,male,public,graduate,4.8,77.5,yes,30-60 min,yes,online videos,75.9,64.8,69.2,70.0,c
8163,16,other,private,post graduate,5.0,64.9,yes,<15 min,yes,coaching,70.8,73.9,78.6,74.4,c
8164,16,other,private,high school,4.1,98.4,yes,15-30 min,no,textbook,58.5,71.7,72.8,67.7,c
8165,16,other,private,diploma,3.6,100.0,yes,30-60 min,no,online videos,68.2,61.3,67.7,65.7,c
8166,16,other,private,graduate,5.1,83.0,yes,<15 min,yes,textbook,68.4,66.3,79.4,71.4,c
8167,14,female,public,high school,7.6,87.6,yes,15-30 min,no,coaching,100.0,92.9,95.1,96.0,a
8168,17,other,private,post graduate,0.5,94.7,yes,15-30 min,no,textbook,41.7,33.4,37.8,37.6,f
8169,16,male,public,graduate,8.0,86.0,yes,30-60 min,no,group study,92.8,97.8,97.0,95.9,a
8170,15,female,public,graduate,2.1,63.1,yes,15-30 min,no,textbook,42.5,44.5,44.8,43.9,f
8171,18,other,public,post graduate,4.7,68.6,yes,<15 min,yes,mixed,67.9,63.0,73.7,68.2,c
8172,18,male,public,high school,0.5,68.5,yes,30-60 min,yes,online videos,22.2,25.6,34.5,27.4,f
8173,16,other,private,graduate,7.5,50.0,yes,15-30 min,no,notes,84.2,82.6,83.9,83.6,b
8174,15,other,public,post graduate,1.3,89.1,yes,15-30 min,no,mixed,40.9,48.9,45.8,45.2,e
8175,17,other,private,post graduate,6.7,57.0,yes,<15 min,no,coaching,71.9,82.8,82.3,79.0,b
8176,15,male,private,diploma,3.7,86.9,yes,<15 min,no,online videos,68.9,65.4,61.8,65.4,c
8177,15,other,private,diploma,3.9,64.5,yes,>60 min,no,textbook,54.4,54.7,52.1,53.7,e
8178,17,male,private,no formal,1.5,71.8,yes,30-60 min,no,group study,36.7,31.3,31.4,33.1,f
8179,14,other,private,post graduate,6.9,83.0,yes,>60 min,no,online videos,95.8,89.5,81.4,88.9,a
8180,14,female,public,diploma,3.9,97.0,yes,>60 min,no,textbook,65.4,65.7,69.9,67.0,c
8181,14,female,private,graduate,5.8,87.5,yes,<15 min,yes,group study,87.1,82.0,81.1,83.4,b
8182,15,female,public,no formal,0.5,73.3,yes,15-30 min,yes,online videos,32.4,25.2,27.4,28.3,f
8183,14,male,private,graduate,2.3,74.5,yes,15-30 min,yes,online videos,46.8,50.1,48.7,48.5,e
